  5.60000e-01   7.52261e+00    5.60000e-01   2.17070e+01    5.60000e-01   1.28954e+01  
  5.70000e-01   7.95346e+00    5.70000e-01   2.24781e+01    5.70000e-01   1.44688e+01  
  5.80000e-01   8.39314e+00    5.80000e-01   2.31634e+01    5.80000e-01   1.61817e+01  
  5.90000e-01   8.83851e+00    5.90000e-01   2.37384e+01    5.90000e-01   1.80322e+01  
  6.00000e-01   9.28575e+00    6.00000e-01   2.41764e+01    6.00000e-01   2.00145e+01  
  6.10000e-01   9.73034e+00    6.10000e-01   2.44500e+01    6.10000e-01   2.21172e+01  
  6.20000e-01   1.01671e+01    6.20000e-01   2.45312e+01    6.20000e-01   2.43236e+01  
  6.30000e-01   1.05901e+01    6.30000e-01   2.43934e+01    6.30000e-01   2.66101e+01  
  6.40000e-01   1.09930e+01    6.40000e-01   2.40126e+01    6.40000e-01   2.89468e+01  
  6.50000e-01   1.13689e+01    6.50000e-01   2.33696e+01    6.50000e-01   3.12974e+01  
  6.60000e-01   1.17107e+01    6.60000e-01   2.24514e+01    6.60000e-01   3.36198e+01  
  6.70000e-01   1.20110e+01    6.70000e-01   2.12530e+01    6.70000e-01   3.58674e+01  
  6.80000e-01   1.22629e+01    6.80000e-01   1.97794e+01    6.80000e-01   3.79913e+01  
  6.90000e-01   1.24599e+01    6.90000e-01   1.80460e+01    6.90000e-01   3.99425e+01  
  7.00000e-01   1.25963e+01    7.00000e-01   1.60792e+01    7.00000e-01   4.16748e+01  
  7.10000e-01   1.26676e+01    7.10000e-01   1.39153e+01    7.10000e-01   4.31475e+01  
  7.20000e-01   1.26704e+01    7.20000e-01   1.15995e+01    7.20000e-01   4.43281e+01  
  7.30000e-01   1.26030e+01    7.30000e-01   9.18349e+00    7.30000e-01   4.51949e+01  
  7.40000e-01   1.24654e+01    7.40000e-01   6.72224e+00    7.40000e-01   4.57377e+01  
  7.50000e-01   1.22592e+01    7.50000e-01   4.27109e+00    7.50000e-01   4.59589e+01  
  7.60000e-01   1.19874e+01    7.60000e-01   1.88254e+00    7.60000e-01   4.58723e+01  
  7.70000e-01   1.16546e+01    7.70000e-01  -3.96599e-01    7.70000e-01   4.55024e+01  
  7.80000e-01   1.12664e+01    7.80000e-01  -2.52729e+00    7.80000e-01   4.48818e+01  
  7.90000e-01   1.08293e+01    7.90000e-01  -4.47962e+00    7.90000e-01   4.40487e+01  
  8.00000e-01   1.03503e+01    8.00000e-01  -6.23336e+00    8.00000e-01   4.30446e+01  
  8.10000e-01   9.83672e+00    8.10000e-01  -7.77767e+00    8.10000e-01   4.19113e+01  
  8.20000e-01   9.29582e+00    8.20000e-01  -9.11029e+00    8.20000e-01   4.06893e+01  
  8.30000e-01   8.73462e+00    8.30000e-01  -1.02362e+01    8.30000e-01   3.94155e+01  
  8.40000e-01   8.15967e+00    8.40000e-01  -1.11662e+01    8.40000e-01   3.81229e+01  
  8.50000e-01   7.57696e+00    8.50000e-01  -1.19152e+01    8.50000e-01   3.68392e+01  
  8.60000e-01   6.99180e+00    8.60000e-01  -1.25009e+01    8.60000e-01   3.55872e+01  
  8.70000e-01   6.40882e+00    8.70000e-01  -1.29424e+01    8.70000e-01   3.43845e+01  
  8.80000e-01   5.83192e+00    8.80000e-01  -1.32591e+01    8.80000e-01   3.32443e+01  
  8.90000e-01   5.26432e+00    8.90000e-01  -1.34700e+01    8.90000e-01   3.21755e+01  
  9.00000e-01   4.70862e+00    9.00000e-01  -1.35930e+01    9.00000e-01   3.11839e+01  
  9.10000e-01   4.16680e+00    9.10000e-01  -1.36444e+01    9.10000e-01   3.02723e+01  
  9.20000e-01   3.64035e+00    9.20000e-01  -1.36391e+01    9.20000e-01   2.94413e+01  
  9.30000e-01   3.13031e+00    9.30000e-01  -1.35898e+01    9.30000e-01   2.86899e+01  
  9.40000e-01   2.63730e+00    9.40000e-01  -1.35078e+01    9.40000e-01   2.80158e+01  
  9.50000e-01   2.16166e+00    9.50000e-01  -1.34025e+01    9.50000e-01   2.74159e+01  
  9.60000e-01   1.70343e+00    9.60000e-01  -1.32817e+01    9.60000e-01   2.68868e+01  
  9.70000e-01   1.26247e+00    9.70000e-01  -1.31520e+01    9.70000e-01   2.64244e+01  
  9.80000e-01   8.38437e-01    9.80000e-01  -1.30183e+01    9.80000e-01   2.60249e+01  
  9.90000e-01   4.30895e-01    9.90000e-01  -1.28848e+01    9.90000e-01   2.56843e+01  
  1.00000e+00   3.93042e-02    1.00000e+00  -1.27544e+01    1.00000e+00   2.53989e+01  
  1.01000e+00  -3.36936e-01    1.01000e+00  -1.26294e+01    1.01000e+00   2.51652e+01  
  1.02000e+00  -6.98461e-01    1.02000e+00  -1.25112e+01    1.02000e+00   2.49797e+01  
  1.03000e+00  -1.04592e+00    1.03000e+00  -1.24006e+01    1.03000e+00   2.48394e+01  
  1.04000e+00  -1.37996e+00    1.04000e+00  -1.22980e+01    1.04000e+00   2.47414e+01  
  1.05000e+00  -1.70120e+00    1.05000e+00  -1.22031e+01    1.05000e+00   2.46831e+01  
  1.06000e+00  -2.01026e+00    1.06000e+00  -1.21155e+01    1.06000e+00   2.46621e+01  
  1.07000e+00  -2.30770e+00    1.07000e+00  -1.20344e+01    1.07000e+00   2.46763e+01  
  1.08000e+00  -2.59403e+00    1.08000e+00  -1.19586e+01    1.08000e+00   2.47234e+01  
  1.09000e+00  -2.86972e+00    1.09000e+00  -1.18869e+01    1.09000e+00   2.48016e+01  
  1.10000e+00  -3.13519e+00    1.10000e+00  -1.18178e+01    1.10000e+00   2.49090e+01  
  1.11000e+00  -3.39079e+00    1.11000e+00  -1.17497e+01    1.11000e+00   2.50438e+01  
  1.12000e+00  -3.63681e+00    1.12000e+00  -1.16810e+01    1.12000e+00   2.52043e+01  
  1.13000e+00  -3.87351e+00    1.13000e+00  -1.16098e+01    1.13000e+00   2.53888e+01  
  1.14000e+00  -4.10104e+00    1.14000e+00  -1.15343e+01    1.14000e+00   2.55954e+01  
  1.15000e+00  -4.31953e+00    1.15000e+00  -1.14527e+01    1.15000e+00   2.58223e+01  
  1.16000e+00  -4.52904e+00    1.16000e+00  -1.13632e+01    1.16000e+00   2.60677e+01  
  1.17000e+00  -4.72957e+00    1.17000e+00  -1.12640e+01    1.17000e+00   2.63296e+01  
  1.18000e+00  -4.92108e+00    1.18000e+00  -1.11535e+01    1.18000e+00   2.66059e+01  
  1.19000e+00  -5.10347e+00    1.19000e+00  -1.10300e+01    1.19000e+00   2.68945e+01  
  1.20000e+00  -5.27662e+00    1.20000e+00  -1.08921e+01    1.20000e+00   2.71930e+01  
  1.21000e+00  -5.44034e+00    1.21000e+00  -1.07386e+01    1.21000e+00   2.74993e+01  
  1.22000e+00  -5.59444e+00    1.22000e+00  -1.05683e+01    1.22000e+00   2.78107e+01  
  1.23000e+00  -5.73870e+00    1.23000e+00  -1.03803e+01    1.23000e+00   2.81247e+01  
  1.24000e+00  -5.87286e+00    1.24000e+00  -1.01741e+01    1.24000e+00   2.84387e+01  
  1.25000e+00  -5.99668e+00    1.25000e+00  -9.94906e+00    1.25000e+00   2.87500e+01  
  1.26000e+00  -6.10992e+00    1.26000e+00  -9.70523e+00    1.26000e+00   2.90560e+01  
  1.27000e+00  -6.21232e+00    1.27000e+00  -9.44272e+00    1.27000e+00   2.93540e+01  
  1.28000e+00  -6.30367e+00    1.28000e+00  -9.16197e+00    1.28000e+00   2.96413e+01  
  1.29000e+00  -6.38376e+00    1.29000e+00  -8.86374e+00    1.29000e+00   2.99154e+01  
  1.30000e+00  -6.45242e+00    1.30000e+00  -8.54903e+00    1.30000e+00   3.01739e+01  
  1.31000e+00  -6.50952e+00    1.31000e+00  -8.21912e+00    1.31000e+00   3.04144e+01  
  1.32000e+00  -6.55498e+00    1.32000e+00  -7.87558e+00    1.32000e+00   3.06350e+01  
  1.33000e+00  -6.58875e+00    1.33000e+00  -7.52014e+00    1.33000e+00   3.08336e+01  
  1.34000e+00  -6.61088e+00    1.34000e+00  -7.15479e+00    1.34000e+00   3.10088e+01  
  1.35000e+00  -6.62143e+00    1.35000e+00  -6.78164e+00    1.35000e+00   3.11590e+01  
  1.36000e+00  -6.62055e+00    1.36000e+00  -6.40294e+00    1.36000e+00   3.12834e+01  
  1.37000e+00  -6.60845e+00    1.37000e+00  -6.02100e+00    1.37000e+00   3.13810e+01  
  1.38000e+00  -6.58540e+00    1.38000e+00  -5.63819e+00    1.38000e+00   3.14514e+01  
  1.39000e+00  -6.55174e+00    1.39000e+00  -5.25687e+00    1.39000e+00   3.14945e+01  
  1.40000e+00  -6.50785e+00    1.40000e+00  -4.87936e+00    1.40000e+00   3.15105e+01  
  1.41000e+00  -6.45419e+00    1.41000e+00  -4.50787e+00    1.41000e+00   3.14996e+01  
  1.42000e+00  -6.39125e+00    1.42000e+00  -4.14451e+00    1.42000e+00   3.14626e+01  
  1.43000e+00  -6.31957e+00    1.43000e+00  -3.79125e+00    1.43000e+00   3.14005e+01  
  1.44000e+00  -6.23975e+00    1.44000e+00  -3.44987e+00    1.44000e+00   3.13142e+01  
  1.45000e+00  -6.15239e+00    1.45000e+00  -3.12196e+00    1.45000e+00   3.12052e+01  
  1.46000e+00  -6.05814e+00    1.46000e+00  -2.80890e+00    1.46000e+00   3.10747e+01  
  1.47000e+00  -5.95766e+00    1.47000e+00  -2.51185e+00    1.47000e+00   3.09245e+01  
  1.48000e+00  -5.85162e+00    1.48000e+00  -2.23175e+00    1.48000e+00   3.07561e+01  
  1.49000e+00  -5.74069e+00    1.49000e+00  -1.96932e+00    1.49000e+00   3.05711e+01  
  1.50000e+00  -5.62556e+00    1.50000e+00  -1.72507e+00    1.50000e+00   3.03713e+01  
  1.51000e+00  -5.50688e+00    1.51000e+00  -1.49932e+00    1.51000e+00   3.01584e+01  
  1.52000e+00  -5.38532e+00    1.52000e+00  -1.29217e+00    1.52000e+00   2.99338e+01  
  1.53000e+00  -5.26150e+00    1.53000e+00  -1.10358e+00    1.53000e+00   2.96994e+01  
  1.54000e+00  -5.13604e+00    1.54000e+00  -9.33335e-01    1.54000e+00   2.94565e+01  
  1.55000e+00  -5.00953e+00    1.55000e+00  -7.81085e-01    1.55000e+00   2.92066e+01  
  1.56000e+00  -4.88252e+00    1.56000e+00  -6.46365e-01    1.56000e+00   2.89510e+01  
  1.57000e+00  -4.75553e+00    1.57000e+00  -5.28610e-01    1.57000e+00   2.86911e+01  
  1.58000e+00  -4.62906e+00    1.58000e+00  -4.27171e-01    1.58000e+00   2.84279e+01  
  1.59000e+00  -4.50356e+00    1.59000e+00  -3.41337e-01    1.59000e+00   2.81624e+01  
  1.60000e+00  -4.37946e+00    1.60000e+00  -2.70350e-01    1.60000e+00   2.78956e+01  
  1.61000e+00  -4.25714e+00    1.61000e+00  -2.13419e-01    1.61000e+00   2.76284e+01  
  1.62000e+00  -4.13695e+00    1.62000e+00  -1.69732e-01    1.62000e+00   2.73615e+01  
  1.63000e+00  -4.01921e+00    1.63000e+00  -1.38474e-01    1.63000e+00   2.70954e+01  
  1.64000e+00  -3.90419e+00    1.64000e+00  -1.18829e-01    1.64000e+00   2.68309e+01  
  1.65000e+00  -3.79216e+00    1.65000e+00  -1.09997e-01    1.65000e+00   2.65682e+01  
  1.66000e+00  -3.68333e+00    1.66000e+00  -1.11197e-01    1.66000e+00   2.63080e+01  
  1.67000e+00  -3.57789e+00    1.67000e+00  -1.21673e-01    1.67000e+00   2.60504e+01  
  1.68000e+00  -3.47601e+00    1.68000e+00  -1.40701e-01    1.68000e+00   2.57958e+01  
  1.69000e+00  -3.37782e+00    1.69000e+00  -1.67595e-01    1.69000e+00   2.55443e+01  
  1.70000e+00  -3.28343e+00    1.70000e+00  -2.01702e-01    1.70000e+00   2.52962e+01  
  1.71000e+00  -3.19294e+00    1.71000e+00  -2.42413e-01    1.71000e+00   2.50517e+01  
  1.72000e+00  -3.10642e+00    1.72000e+00  -2.89159e-01    1.72000e+00   2.48107e+01  
  1.73000e+00  -3.02392e+00    1.73000e+00  -3.41413e-01    1.73000e+00   2.45734e+01  
  1.74000e+00  -2.94548e+00    1.74000e+00  -3.98691e-01    1.74000e+00   2.43399e+01  
  1.75000e+00  -2.87112e+00    1.75000e+00  -4.60549e-01    1.75000e+00   2.41101e+01  
  1.76000e+00  -2.80084e+00    1.76000e+00  -5.26584e-01    1.76000e+00   2.38842e+01  
  1.77000e+00  -2.73466e+00    1.77000e+00  -5.96434e-01    1.77000e+00   2.36620e+01  
  1.78000e+00  -2.67255e+00    1.78000e+00  -6.69775e-01    1.78000e+00   2.34435e+01  
  1.79000e+00  -2.61448e+00    1.79000e+00  -7.46319e-01    1.79000e+00   2.32289e+01  
  1.80000e+00  -2.56044e+00    1.80000e+00  -8.25816e-01    1.80000e+00   2.30180e+01  
  1.81000e+00  -2.51039e+00    1.81000e+00  -9.08046e-01    1.81000e+00   2.28108e+01  
  1.82000e+00  -2.46429e+00    1.82000e+00  -9.92825e-01    1.82000e+00   2.26073e+01  
  1.83000e+00  -2.42209e+00    1.83000e+00  -1.08000e+00    1.83000e+00   2.24076e+01  
  1.84000e+00  -2.38375e+00    1.84000e+00  -1.16943e+00    1.84000e+00   2.22115e+01  
  1.85000e+00  -2.34921e+00    1.85000e+00  -1.26103e+00    1.85000e+00   2.20191e+01  
  1.86000e+00  -2.31844e+00    1.86000e+00  -1.35472e+00    1.86000e+00   2.18304e+01  
  1.87000e+00  -2.29137e+00    1.87000e+00  -1.45045e+00    1.87000e+00   2.16453e+01  
  1.88000e+00  -2.26797e+00    1.88000e+00  -1.54818e+00    1.88000e+00   2.14639e+01  
  1.89000e+00  -2.24817e+00    1.89000e+00  -1.64792e+00    1.89000e+00   2.12863e+01  
  1.90000e+00  -2.23194e+00    1.90000e+00  -1.74966e+00    1.90000e+00   2.11123e+01  
  1.91000e+00  -2.21922e+00    1.91000e+00  -1.85343e+00    1.91000e+00   2.09421e+01  
  1.92000e+00  -2.20998e+00    1.92000e+00  -1.95929e+00    1.92000e+00   2.07758e+01  
  1.93000e+00  -2.20417e+00    1.93000e+00  -2.06728e+00    1.93000e+00   2.06132e+01  
  1.94000e+00  -2.20175e+00    1.94000e+00  -2.17748e+00    1.94000e+00   2.04547e+01  
  1.95000e+00  -2.20270e+00    1.95000e+00  -2.28997e+00    1.95000e+00   2.03001e+01  
  1.96000e+00  -2.20698e+00    1.96000e+00  -2.40484e+00    1.96000e+00   2.01496e+01  
  1.97000e+00  -2.21456e+00    1.97000e+00  -2.52221e+00    1.97000e+00   2.00033e+01  
  1.98000e+00  -2.22543e+00    1.98000e+00  -2.64219e+00    1.98000e+00   1.98613e+01  
  1.99000e+00  -2.23956e+00    1.99000e+00  -2.76489e+00    1.99000e+00   1.97237e+01  
  2.00000e+00  -2.25695e+00    2.00000e+00  -2.89045e+00    2.00000e+00   1.95907e+01  
  2.01000e+00  -2.27757e+00    2.01000e+00  -3.01901e+00    2.01000e+00   1.94624e+01  
  2.02000e+00  -2.30143e+00    2.02000e+00  -3.15069e+00    2.02000e+00   1.93390e+01  
  2.03000e+00  -2.32853e+00    2.03000e+00  -3.28565e+00    2.03000e+00   1.92207e+01  
  2.04000e+00  -2.35886e+00    2.04000e+00  -3.42403e+00    2.04000e+00   1.91077e+01  
  2.05000e+00  -2.39244e+00    2.05000e+00  -3.56597e+00    2.05000e+00   1.90002e+01  
  2.06000e+00  -2.42928e+00    2.06000e+00  -3.71162e+00    2.06000e+00   1.88984e+01  
  2.07000e+00  -2.46939e+00    2.07000e+00  -3.86111e+00    2.07000e+00   1.88026e+01  
  2.08000e+00  -2.51279e+00    2.08000e+00  -4.01460e+00    2.08000e+00   1.87131e+01  
  2.09000e+00  -2.55950e+00    2.09000e+00  -4.17220e+00    2.09000e+00   1.86302e+01  
  2.10000e+00  -2.60956e+00    2.10000e+00  -4.33405e+00    2.10000e+00   1.85542e+01  
  2.11000e+00  -2.66298e+00    2.11000e+00  -4.50026e+00    2.11000e+00   1.84854e+01  
  2.12000e+00  -2.71981e+00    2.12000e+00  -4.67093e+00    2.12000e+00   1.84243e+01  
  2.13000e+00  -2.78006e+00    2.13000e+00  -4.84615e+00    2.13000e+00   1.83712e+01  
  2.14000e+00  -2.84378e+00    2.14000e+00  -5.02600e+00    2.14000e+00   1.83265e+01  
  2.15000e+00  -2.91101e+00    2.15000e+00  -5.21052e+00    2.15000e+00   1.82906e+01  
  2.16000e+00  -2.98176e+00    2.16000e+00  -5.39974e+00    2.16000e+00   1.82642e+01  
  2.17000e+00  -3.05610e+00    2.17000e+00  -5.59367e+00    2.17000e+00   1.82476e+01  
  2.18000e+00  -3.13403e+00    2.18000e+00  -5.79226e+00    2.18000e+00   1.82413e+01  
  2.19000e+00  -3.21560e+00    2.19000e+00  -5.99545e+00    2.19000e+00   1.82460e+01  
  2.20000e+00  -3.30083e+00    2.20000e+00  -6.20314e+00    2.20000e+00   1.82622e+01  
  2.21000e+00  -3.38974e+00    2.21000e+00  -6.41516e+00    2.21000e+00   1.82904e+01  
  2.22000e+00  -3.48236e+00    2.22000e+00  -6.63132e+00    2.22000e+00   1.83315e+01  
  2.23000e+00  -3.57868e+00    2.23000e+00  -6.85135e+00    2.23000e+00   1.83859e+01  
  2.24000e+00  -3.67872e+00    2.24000e+00  -7.07493e+00    2.24000e+00   1.84544e+01  
  2.25000e+00  -3.78245e+00    2.25000e+00  -7.30166e+00    2.25000e+00   1.85376e+01  
  2.26000e+00  -3.88986e+00    2.26000e+00  -7.53108e+00    2.26000e+00   1.86362e+01  
  2.27000e+00  -4.00091e+00    2.27000e+00  -7.76263e+00    2.27000e+00   1.87510e+01  
  2.28000e+00  -4.11554e+00    2.28000e+00  -7.99566e+00    2.28000e+00   1.88826e+01  
  2.29000e+00  -4.23369e+00    2.29000e+00  -8.22945e+00    2.29000e+00   1.90317e+01  
  2.30000e+00  -4.35525e+00    2.30000e+00  -8.46314e+00    2.30000e+00   1.91990e+01  
  2.31000e+00  -4.48012e+00    2.31000e+00  -8.69581e+00    2.31000e+00   1.93851e+01  
  2.32000e+00  -4.60814e+00    2.32000e+00  -8.92637e+00    2.32000e+00   1.95906e+01  
  2.33000e+00  -4.73915e+00    2.33000e+00  -9.15365e+00    2.33000e+00   1.98161e+01  
  2.34000e+00  -4.87294e+00    2.34000e+00  -9.37636e+00    2.34000e+00   2.00621e+01  
  2.35000e+00  -5.00927e+00    2.35000e+00  -9.59306e+00    2.35000e+00   2.03288e+01  
  2.36000e+00  -5.14787e+00    2.36000e+00  -9.80223e+00    2.36000e+00   2.06166e+01  
  2.37000e+00  -5.28842e+00    2.37000e+00  -1.00022e+01    2.37000e+00   2.09257e+01  
  2.38000e+00  -5.43057e+00    2.38000e+00  -1.01912e+01    2.38000e+00   2.12560e+01  
  2.39000e+00  -5.57391e+00    2.39000e+00  -1.03673e+01    2.39000e+00   2.16074e+01  
  2.40000e+00  -5.71801e+00    2.40000e+00  -1.05286e+01    2.40000e+00   2.19794e+01  
  2.41000e+00  -5.86238e+00    2.41000e+00  -1.06730e+01    2.41000e+00   2.23716e+01  
  2.42000e+00  -6.00646e+00    2.42000e+00  -1.07984e+01    2.42000e+00   2.27831e+01  
  2.43000e+00  -6.14969e+00    2.43000e+00  -1.09028e+01    2.43000e+00   2.32127e+01  
  2.44000e+00  -6.29143e+00    2.44000e+00  -1.09840e+01    2.44000e+00   2.36593e+01  
  2.45000e+00  -6.43102e+00    2.45000e+00  -1.10399e+01    2.45000e+00   2.41211e+01  
  2.46000e+00  -6.56772e+00    2.46000e+00  -1.10685e+01    2.46000e+00   2.45961e+01  
  2.47000e+00  -6.70081e+00    2.47000e+00  -1.10680e+01    2.47000e+00   2.50823e+01  
  2.48000e+00  -6.82949e+00    2.48000e+00  -1.10366e+01    2.48000e+00   2.55769e+01  
  2.49000e+00  -6.95297e+00    2.49000e+00  -1.09729e+01    2.49000e+00   2.60772e+01  
  2.50000e+00  -7.07041e+00    2.50000e+00  -1.08756e+01    2.50000e+00   2.65802e+01  
  2.51000e+00  -7.18100e+00    2.51000e+00  -1.07438e+01    2.51000e+00   2.70824e+01  
  2.52000e+00  -7.28391e+00    2.52000e+00  -1.05770e+01    2.52000e+00   2.75803e+01  
  2.53000e+00  -7.37832e+00    2.53000e+00  -1.03749e+01    2.53000e+00   2.80703e+01  
  2.54000e+00  -7.46345e+00    2.54000e+00  -1.01379e+01    2.54000e+00   2.85486e+01  
  2.55000e+00  -7.53854e+00    2.55000e+00  -9.86667e+00    2.55000e+00   2.90114e+01  
  2.56000e+00  -7.60291e+00    2.56000e+00  -9.56241e+00    2.56000e+00   2.94548e+01  
  2.57000e+00  -7.65591e+00    2.57000e+00  -9.22676e+00    2.57000e+00   2.98751e+01  
  2.58000e+00  -7.69699e+00    2.58000e+00  -8.86186e+00    2.58000e+00   3.02689e+01  
  2.59000e+00  -7.72566e+00    2.59000e+00  -8.47026e+00    2.59000e+00   3.06329e+01  
  2.60000e+00  -7.74155e+00    2.60000e+00  -8.05492e+00    2.60000e+00   3.09641e+01  
  2.61000e+00  -7.74439e+00    2.61000e+00  -7.61914e+00    2.61000e+00   3.12600e+01  
  2.62000e+00  -7.73400e+00    2.62000e+00  -7.16651e+00    2.62000e+00   3.15184e+01  
  2.63000e+00  -7.71034e+00    2.63000e+00  -6.70087e+00    2.63000e+00   3.17376e+01  
  2.64000e+00  -7.67348e+00    2.64000e+00  -6.22615e+00    2.64000e+00   3.19166e+01  
  2.65000e+00  -7.62358e+00    2.65000e+00  -5.74640e+00    2.65000e+00   3.20547e+01  
  2.66000e+00  -7.56096e+00    2.66000e+00  -5.26561e+00    2.66000e+00   3.21518e+01  
  2.67000e+00  -7.48601e+00    2.67000e+00  -4.78772e+00    2.67000e+00   3.22082e+01  
  2.68000e+00  -7.39925e+00    2.68000e+00  -4.31645e+00    2.68000e+00   3.22248e+01  
  2.69000e+00  -7.30126e+00    2.69000e+00  -3.85533e+00    2.69000e+00   3.22029e+01  
  2.70000e+00  -7.19273e+00    2.70000e+00  -3.40759e+00    2.70000e+00   3.21443e+01  
  2.71000e+00  -7.07441e+00    2.71000e+00  -2.97613e+00    2.71000e+00   3.20510e+01  
