  4.60000e-07  -2.85710e+05    9.24384e+04    1.49416e+05   -7.59595e-02    1.04395e-01    6.89449e-02  
  4.70000e-07  -2.88154e+05    8.45986e+04    1.49366e+05   -7.88290e-02    1.05280e-01    7.04389e-02  
  4.80000e-07  -2.90385e+05    7.66946e+04    1.49313e+05   -8.17219e-02    1.06086e-01    7.19323e-02  
  4.90000e-07  -2.92401e+05    6.87322e+04    1.49257e+05   -8.46360e-02    1.06814e-01    7.34251e-02  
  5.00000e-07  -2.94200e+05    6.07171e+04    1.49197e+05   -8.75692e-02    1.07461e-01    7.49174e-02  
  5.10000e-07  -2.95781e+05    5.26553e+04    1.49135e+05   -9.05193e-02    1.08028e-01    7.64090e-02  
  5.20000e-07  -2.97142e+05    4.45526e+04    1.49069e+05   -9.34841e-02    1.08514e-01    7.79001e-02  
  5.30000e-07  -2.98284e+05    3.64149e+04    1.48999e+05   -9.64614e-02    1.08919e-01    7.93904e-02  
  5.40000e-07  -2.99204e+05    2.82483e+04    1.48927e+05   -9.94490e-02    1.09242e-01    8.08800e-02  
  5.50000e-07  -2.99902e+05    2.00586e+04    1.48850e+05   -1.02445e-01    1.09484e-01    8.23689e-02  
  5.60000e-07  -3.00378e+05    1.18519e+04    1.48770e+05   -1.05446e-01    1.09643e-01    8.38570e-02  
  5.70000e-07  -3.00632e+05    3.63403e+03    1.48685e+05   -1.08452e-01    1.09721e-01    8.53443e-02  
  5.80000e-07  -3.00662e+05   -4.58893e+03    1.48597e+05   -1.11458e-01    1.09716e-01    8.68307e-02  
  5.90000e-07  -3.00470e+05   -1.28110e+04    1.48505e+05   -1.14464e-01    1.09629e-01    8.83162e-02  
  6.00000e-07  -3.00054e+05   -2.10262e+04    1.48409e+05   -1.17467e-01    1.09460e-01    8.98008e-02  
  6.10000e-07  -2.99417e+05   -2.92286e+04    1.48309e+05   -1.20464e-01    1.09208e-01    9.12844e-02  
  6.20000e-07  -2.98556e+05   -3.74122e+04    1.48204e+05   -1.23454e-01    1.08875e-01    9.27670e-02  
  6.30000e-07  -2.97475e+05   -4.55710e+04    1.48095e+05   -1.26435e-01    1.08460e-01    9.42485e-02  
  6.40000e-07  -2.96172e+05   -5.36992e+04    1.47982e+05   -1.29403e-01    1.07964e-01    9.57289e-02  
  6.50000e-07  -2.94649e+05   -6.17907e+04    1.47864e+05   -1.32357e-01    1.07386e-01    9.72081e-02  
  6.60000e-07  -2.92907e+05   -6.98398e+04    1.47742e+05   -1.35295e-01    1.06728e-01    9.86861e-02  
